Date,Time,Message Type,Instrument code,Exchange Code,Security Type,Unknown,add modify delete,Root symbol,Expiration day,Expiration month,Expiration year,Strike price,Contract size,Contract name,Original exchange contract cod,Call or put,Source of Static,Exercise Type,Listing market for the exchange,Listed Currency,Country of listing,Exchange name,QS Symbol Suffix,
15/04/2022,10:34:17:806,S,IXN22QKB20000,126,2,1.41E+18,,,20,f5=5,2022,200,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:17:962,S,IXN22HJB33500,126,2,1.41E+18,,,19,f5=8,2022,335,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:17:962,S,IXN22HJB42500,126,2,1.41E+18,,,19,f5=8,2022,425,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:18:010,S,IXN22HJB35500,126,2,1.41E+18,,,19,f5=8,2022,355,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:18:897,S,IXN22HJB32500,126,2,1.41E+18,,,19,f5=8,2022,325,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:18:897,S,IXN22TJB34000,126,2,1.41E+18,,,19,f5=8,2022,340,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:18:945,S,IXN22HJB41000,126,2,1.41E+18,,,19,f5=8,2022,410,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:19:536,S,IXN22TJB22000,126,2,1.41E+18,,,19,f5=8,2022,220,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:19:536,S,IXN22TJB24500,126,2,1.41E+18,,,19,f5=8,2022,245,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:19:584,S,IXN22HJB31500,126,2,1.41E+18,,,19,f5=8,2022,315,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:20:784,S,IXN22TJB36000,126,2,1.41E+18,,,19,f5=8,2022,360,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:21:223,S,IXN22TJB21000,126,2,1.41E+18,,,19,f5=8,2022,210,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:21:846,S,IXN22TJB28000,126,2,1.41E+18,,,19,f5=8,2022,280,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:22:844,S,IXN22WIB32000,126,2,1.41E+18,,,18,f5=11,2022,320,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:23:576,S,IXN22WIB30500,126,2,1.41E+18,,,18,f5=11,2022,305,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:23:608,S,IXN22WIB34000,126,2,1.41E+18,,,18,f5=11,2022,340,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:24:857,S,IXN22WIB31000,126,2,1.41E+18,,,18,f5=11,2022,310,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:24:857,S,IXN22WIB36000,126,2,1.41E+18,,,18,f5=11,2022,360,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:231,S,IXN22WIB35000,126,2,1.41E+18,,,18,f5=11,2022,350,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:465,S,IXN22WIB40000,126,2,1.41E+18,,,18,f5=11,2022,400,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:557,S,IXN23MKB49000,126,2,1.41E+18,,,20,f5=1,2023,490,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:574,S,IXN22RHB45000,126,2,1.41E+18,,,17,f5=6,2022,450,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:574,S,IXN22UGB39500,126,2,1.41E+18,,,16,f5=9,2022,395,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:604,S,IXN22RHB48500,126,2,1.41E+18,,,17,f5=6,2022,485,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:604,S,IXN22RHB51500,126,2,1.41E+18,,,17,f5=6,2022,515,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:621,S,IXN22UGB52500,126,2,1.41E+18,,,16,f5=9,2022,525,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:667,S,IXN22UGB53500,126,2,1.41E+18,,,16,f5=9,2022,535,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:701,S,IXN23MKB55000,126,2,1.41E+18,,,20,f5=1,2023,550,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:791,S,IXN22FHB63000,126,2,1.41E+18,,,17,f5=6,2022,630,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:25:856,S,IXN22WIB22000,126,2,1.41E+18,,,18,f5=11,2022,220,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:887,S,IXN24MJB45000,126,2,1.41E+18,,,19,f5=1,2024,450,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:919,S,IXN23AKB19000,126,2,1.41E+18,,,20,f5=1,2023,190,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:25:948,S,IXN22FHB21000,126,2,1.41E+18,,,17,f5=6,2022,210,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:25:948,S,IXN22RHB18000,126,2,1.41E+18,,,17,f5=6,2022,180,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:966,S,IXN22UGB20500,126,2,1.41E+18,,,16,f5=9,2022,205,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:25:966,S,IXN22UGB53000,126,2,1.41E+18,,,16,f5=9,2022,530,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:011,S,IXN23AKB54500,126,2,1.41E+18,,,20,f5=1,2023,545,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:26:026,S,IXN22UGB54000,126,2,1.41E+18,,,16,f5=9,2022,540,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:041,S,IXN22RHB57000,126,2,1.41E+18,,,17,f5=6,2022,570,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:057,S,IXN22IGB60500,126,2,1.41E+18,,,16,f5=9,2022,605,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:26:152,S,IXN22IGB62500,126,2,1.41E+18,,,16,f5=9,2022,625,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:26:152,S,IXN22IGB63000,126,2,1.41E+18,,,16,f5=9,2022,630,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:26:213,S,IXN24AJB21000,126,2,1.41E+18,,,19,f5=1,2024,210,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:26:244,S,IXN24AJB54000,126,2,1.41E+18,,,19,f5=1,2024,540,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:26:289,S,IXN22QKB55000,126,2,1.41E+18,,,20,f5=5,2022,550,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:619,S,IXN24MJB56500,126,2,1.41E+18,,,19,f5=1,2024,565,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:633,S,IXN24MJB28500,126,2,1.41E+18,,,19,f5=1,2024,285,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:743,S,IXN22QKB57500,126,2,1.41E+18,,,20,f5=5,2022,575,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:26:759,S,IXN22QKB20500,126,2,1.41E+18,,,20,f5=5,2022,205,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:054,S,IXN23AKB19500,126,2,1.41E+18,,,20,f5=1,2023,195,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:054,S,IXN23MKB48500,126,2,1.41E+18,,,20,f5=1,2023,485,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:054,S,IXN22RHB45500,126,2,1.41E+18,,,17,f5=6,2022,455,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:071,S,IXN22UGB46000,126,2,1.41E+18,,,16,f5=9,2022,460,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:103,S,IXN22IGB49000,126,2,1.41E+18,,,16,f5=9,2022,490,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:120,S,IXN23MKB51000,126,2,1.41E+18,,,20,f5=1,2023,510,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:120,S,IXN22UGB51000,126,2,1.41E+18,,,16,f5=9,2022,510,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:120,S,IXN23MKB66000,126,2,1.41E+18,,,20,f5=1,2023,660,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:148,S,IXN22RHB52000,126,2,1.41E+18,,,17,f5=6,2022,520,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:165,S,IXN22UGB56500,126,2,1.41E+18,,,16,f5=9,2022,565,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:210,S,IXN23AKB59000,126,2,1.41E+18,,,20,f5=1,2023,590,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:243,S,IXN22IGB59500,126,2,1.41E+18,,,16,f5=9,2022,595,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:243,S,IXN22FHB60000,126,2,1.41E+18,,,17,f5=6,2022,600,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:302,S,IXN23AKB61000,126,2,1.41E+18,,,20,f5=1,2023,610,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:351,S,IXN22RHB62000,126,2,1.41E+18,,,17,f5=6,2022,620,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:398,S,IXN23AKB26500,126,2,1.41E+18,,,20,f5=1,2023,265,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:429,S,IXN24MJB40500,126,2,1.41E+18,,,19,f5=1,2024,405,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:475,S,IXN22RHB46000,126,2,1.41E+18,,,17,f5=6,2022,460,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:475,S,IXN22FHB20000,126,2,1.41E+18,,,17,f5=6,2022,200,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:493,S,IXN22UGB45500,126,2,1.41E+18,,,16,f5=9,2022,455,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:493,S,IXN22IGB19000,126,2,1.41E+18,,,16,f5=9,2022,190,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:523,S,IXN22UGB44500,126,2,1.41E+18,,,16,f5=9,2022,445,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:537,S,IXN22FHB54000,126,2,1.41E+18,,,17,f5=6,2022,540,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:537,S,IXN22IGB55000,126,2,1.41E+18,,,16,f5=9,2022,550,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:554,S,IXN22RHB65500,126,2,1.41E+18,,,17,f5=6,2022,655,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:585,S,IXN24MJB66000,126,2,1.41E+18,,,19,f5=1,2024,660,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:600,S,IXN23AKB58000,126,2,1.41E+18,,,20,f5=1,2023,580,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:600,S,IXN22RHB58500,126,2,1.41E+18,,,17,f5=6,2022,585,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:600,S,IXN22EKB66000,126,2,1.41E+18,,,20,f5=5,2022,660,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:618,S,IXN22IGB58500,126,2,1.41E+18,,,16,f5=9,2022,585,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:648,S,IXN22QKB46000,126,2,1.41E+18,,,20,f5=5,2022,460,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:927,S,IXN24AJB62000,126,2,1.41E+18,,,19,f5=1,2024,620,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:943,S,IXN24MJB55000,126,2,1.41E+18,,,19,f5=1,2024,550,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:27:993,S,IXN22EKB29000,126,2,1.41E+18,,,20,f5=5,2022,290,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:27:993,S,IXN22QKB48500,126,2,1.41E+18,,,20,f5=5,2022,485,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:022,S,IXN22EKB24000,126,2,1.41E+18,,,20,f5=5,2022,240,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:022,S,IXN22EKB23500,126,2,1.41E+18,,,20,f5=5,2022,235,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:073,S,IXN24AJB59000,126,2,1.41E+18,,,19,f5=1,2024,590,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:086,S,IXN22QKB53500,126,2,1.41E+18,,,20,f5=5,2022,535,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:178,S,IXN22EKB57000,126,2,1.41E+18,,,20,f5=5,2022,570,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:244,S,IXN22TJB22500,126,2,1.41E+18,,,19,f5=8,2022,225,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:244,S,IXN22HJB27000,126,2,1.41E+18,,,19,f5=8,2022,270,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:274,S,IXN22HJB58000,126,2,1.41E+18,,,19,f5=8,2022,580,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:506,S,IXN22TJB46000,126,2,1.41E+18,,,19,f5=8,2022,460,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:712,S,IXN24AJB18000,126,2,1.41E+18,,,19,f5=1,2024,180,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:740,S,IXN24AJB19000,126,2,1.41E+18,,,19,f5=1,2024,190,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:788,S,IXN22TJB55000,126,2,1.41E+18,,,19,f5=8,2022,550,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:788,S,IXN22TJB47500,126,2,1.41E+18,,,19,f5=8,2022,475,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:788,S,IXN22HJB49000,126,2,1.41E+18,,,19,f5=8,2022,490,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:805,S,IXN22HJB52000,126,2,1.41E+18,,,19,f5=8,2022,520,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:819,S,IXN22TJB51500,126,2,1.41E+18,,,19,f5=8,2022,515,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:834,S,IXN22EKB63000,126,2,1.41E+18,,,20,f5=5,2022,630,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:897,S,IXN22QKB63500,126,2,1.41E+18,,,20,f5=5,2022,635,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:897,S,IXN22RHB64500,126,2,1.41E+18,,,17,f5=6,2022,645,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:914,S,IXN22FHB64000,126,2,1.41E+18,,,17,f5=6,2022,640,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:931,S,IXN23MKB64000,126,2,1.41E+18,,,20,f5=1,2023,640,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:931,S,IXN22TJB59000,126,2,1.41E+18,,,19,f5=8,2022,590,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:942,S,IXN22UGB65000,126,2,1.41E+18,,,16,f5=9,2022,650,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:28:960,S,IXN22FHB65000,126,2,1.41E+18,,,17,f5=6,2022,650,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:28:973,S,IXN22UGB66500,126,2,1.41E+18,,,16,f5=9,2022,665,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:29:709,S,IXN22EKB17500,126,2,1.41E+18,,,20,f5=5,2022,175,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:29:878,S,IXN22HJB43000,126,2,1.41E+18,,,19,f5=8,2022,430,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:30:130,S,IXN22HJB56500,126,2,1.41E+18,,,19,f5=8,2022,565,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:30:142,S,IXN22HJB29500,126,2,1.41E+18,,,19,f5=8,2022,295,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:30:145,S,IXN22TJB53000,126,2,1.41E+18,,,19,f5=8,2022,530,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:30:567,S,IXN22EKB19000,126,2,1.41E+18,,,20,f5=5,2022,190,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:30:612,S,IXN22TJB15500,126,2,1.41E+18,,,19,f5=8,2022,155,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:30:955,S,IXN22HJB16500,126,2,1.41E+18,,,19,f5=8,2022,165,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:30:973,S,IXN22QKB16000,126,2,1.41E+18,,,20,f5=5,2022,160,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:30:973,S,IXN22HJB15500,126,2,1.41E+18,,,19,f5=8,2022,155,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:31:019,S,IXN24AJB17500,126,2,1.41E+18,,,19,f5=1,2024,175,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:31:689,S,IXN22WIB23500,126,2,1.41E+18,,,18,f5=11,2022,235,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:32:018,S,IXN22KIB29000,126,2,1.41E+18,,,18,f5=11,2022,290,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:32:269,S,IXN22UGB16000,126,2,1.41E+18,,,16,f5=9,2022,160,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:32:750,S,IXN22WIB47500,126,2,1.41E+18,,,18,f5=11,2022,475,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:32:750,S,IXN22KIB43000,126,2,1.41E+18,,,18,f5=11,2022,430,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:32:765,S,IXN22KIB20000,126,2,1.41E+18,,,18,f5=11,2022,200,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:33:108,S,IXN22WIB39500,126,2,1.41E+18,,,18,f5=11,2022,395,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:33:126,S,IXN22WIB18000,126,2,1.41E+18,,,18,f5=11,2022,180,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:33:343,S,IXN22KIB25000,126,2,1.41E+18,,,18,f5=11,2022,250,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:33:373,S,IXN22KIB26500,126,2,1.41E+18,,,18,f5=11,2022,265,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:34:387,S,IXN22KIB44000,126,2,1.41E+18,,,18,f5=11,2022,440,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:34:401,S,IXN22WIB20500,126,2,1.41E+18,,,18,f5=11,2022,205,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:34:420,S,IXN22WIB41000,126,2,1.41E+18,,,18,f5=11,2022,410,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:34:420,S,IXN22KIB16500,126,2,1.41E+18,,,18,f5=11,2022,165,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:34:557,S,IXN22KIB50000,126,2,1.41E+18,,,18,f5=11,2022,500,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:34:589,S,IXN22KIB51000,126,2,1.41E+18,,,18,f5=11,2022,510,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:35:307,S,IXN22WIB52000,126,2,1.41E+18,,,18,f5=11,2022,520,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:543,S,IXN23MKB29000,126,2,1.41E+18,,,20,f5=1,2023,290,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:543,S,IXN23MKB32000,126,2,1.41E+18,,,20,f5=1,2023,320,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:543,S,IXN23MKB25000,126,2,1.41E+18,,,20,f5=1,2023,250,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:621,S,IXN23MKB39500,126,2,1.41E+18,,,20,f5=1,2023,395,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:636,S,IXN23AKB37000,126,2,1.41E+18,,,20,f5=1,2023,370,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:667,S,IXN22FHB43000,126,2,1.41E+18,,,17,f5=6,2022,430,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:667,S,IXN22RHB21500,126,2,1.41E+18,,,17,f5=6,2022,215,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:667,S,IXN22IGB26500,126,2,1.41E+18,,,16,f5=9,2022,265,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:667,S,IXN22IGB23500,126,2,1.41E+18,,,16,f5=9,2022,235,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:687,S,IXN22UGB24500,126,2,1.41E+18,,,16,f5=9,2022,245,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:687,S,IXN22RHB50000,126,2,1.41E+18,,,17,f5=6,2022,500,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:738,S,IXN22IGB54000,126,2,1.41E+18,,,16,f5=9,2022,540,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:738,S,IXN23MKB43500,126,2,1.41E+18,,,20,f5=1,2023,435,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:738,S,IXN23MKB42500,126,2,1.41E+18,,,20,f5=1,2023,425,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:773,S,IXN22RHB26000,126,2,1.41E+18,,,17,f5=6,2022,260,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:773,S,IXN22FHB30000,126,2,1.41E+18,,,17,f5=6,2022,300,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:773,S,IXN22FHB32000,126,2,1.41E+18,,,17,f5=6,2022,320,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:789,S,IXN22RHB38000,126,2,1.41E+18,,,17,f5=6,2022,380,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:789,S,IXN22UGB36000,126,2,1.41E+18,,,16,f5=9,2022,360,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:789,S,IXN22FHB47500,126,2,1.41E+18,,,17,f5=6,2022,475,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:789,S,IXN22UGB32000,126,2,1.41E+18,,,16,f5=9,2022,320,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:36:809,S,IXN22IGB51000,126,2,1.41E+18,,,16,f5=9,2022,510,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:872,S,IXN24AJB35000,126,2,1.41E+18,,,19,f5=1,2024,350,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:949,S,IXN22EKB42000,126,2,1.41E+18,,,20,f5=5,2022,420,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:36:952,S,IXN22EKB43000,126,2,1.41E+18,,,20,f5=5,2022,430,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
